,Placement,Clicks,Impr.,Placement url
372,"Mobile App: Vault - Hide Pics & Videos, App Lock, Free Backup (Google Play), by Wafer Co.",0,6,https://play.google.com/store/apps/details?id=com.netqin.ps
373,"Mobile App: Viber Messenger - Messages, Group Chats & Calls (Google Play), by Viber Media S.à r.l.",0,5,https://play.google.com/store/apps/details?id=com.viber.voip
374,"Mobile App: Video Call Advice and Live Chat with Video Call (Google Play), by DarTush Inc.",0,5,https://play.google.com/store/apps/details?id=com.dartushinc.videocall
375,"Mobile App: Video Call Recorder for WhatsApp 2020 (Google Play), by Downloading",0,6,https://play.google.com/store/apps/details?id=com.appcorner.videocallrecorder
376,"Mobile App: Video Conference - TeamLink (Google Play), by TeamLink",0,20,https://play.google.com/store/apps/details?id=app.cybrook.teamlink
377,"Mobile App: Video Downloader for Instagram - Repost IG Photo (Google Play), by InShot Inc.",0,11,https://play.google.com/store/apps/details?id=com.popularapp.videodownloaderforinstagram
378,"Mobile App: Video Downloader for Instagram -Save Photo,Instake (Google Play), by Photo Downloader & Video Downloader & Story Saver",0,10,https://play.google.com/store/apps/details?id=com.instagram.video.downloader.instasave.new
379,"Mobile App: Video Editor - Photo Video Status Maker (Google Play), by Yellow Chilly Mobile Apps",0,8,https://play.google.com/store/apps/details?id=com.yellowchillymobileapps.videoeditorphototovideomaker
380,"Mobile App: Voice Recorder (Google Play), by Splend Apps",0,13,https://play.google.com/store/apps/details?id=com.splendapps.vox
381,"Mobile App: Voice recorder - Voz (iTunes App Store), by Hieu Nguyen",0,5,https://itunes.apple.com/us/app/id1336782987
382,"Mobile App: WAstickerApps Horror and Fear Stickers (Google Play), by StickFans",0,5,https://play.google.com/store/apps/details?id=new.WAStickerApps.horror.fear.stickers
383,"Mobile App: WallPapers from Micromax (Google Play), by Micromax Informatics",0,8,https://play.google.com/store/apps/details?id=com.micromaxinfo.wallpapers
384,"Mobile App: Wallpapers 2020 (Google Play), by Nick Suthar",0,15,https://play.google.com/store/apps/details?id=com.ksmobile.launcher.theme.neonlife
385,"Mobile App: Wallpapers HD, 4K Backgrounds (Google Play), by WallpapersCraft | WallCraft",0,7,https://play.google.com/store/apps/details?id=com.wallpaperscraft.wallpaper
386,"Mobile App: Whats Tracker Chat (Google Play), by ITamazons",0,6,https://play.google.com/store/apps/details?id=com.wtchat.app
387,"Mobile App: Wild Deer Hunting Adventure :Animal Shooting Games (Google Play), by SOTEC APPS",0,10,https://play.google.com/store/apps/details?id=com.gz.deer.hunting.shooting
388,"Mobile App: Women Saree  Photo Suit : Royal Traditional Suit (Google Play), by Appwallet Technologies",0,6,https://play.google.com/store/apps/details?id=com.appwallet.sareephotoeditor
389,"Mobile App: Wood Block - Music Box (Google Play), by головоломка world studio",0,23,https://play.google.com/store/apps/details?id=puzzle.wood.block.cube.music.box
390,"Mobile App: Wood Block Puzzle (Google Play), by Classic Puzzle Block Game",0,7,https://play.google.com/store/apps/details?id=wood.blockpuzzle.puzzlegame.tetris
391,"Mobile App: Wood Block Puzzle (Google Play), by Fast Fun",0,5,https://play.google.com/store/apps/details?id=com.fastfun.tetris
392,"Mobile App: Wood Block Puzzle Classic (iTunes App Store), by Play Infinity Co., Ltd.",0,5,https://itunes.apple.com/us/app/id1341190782
393,"Mobile App: Wood Block Sudoku Game -Classic Free Brain Puzzle (Google Play), by Beetles Games Studio",0,22,https://play.google.com/store/apps/details?id=block.puzzle.sudoku.free.game.classic.offline
394,"Mobile App: Word Checker for SCRABBLE (Google Play), by Boondoggle Labs",0,7,https://play.google.com/store/apps/details?id=fred.scrabbledictionary
395,"Mobile App: Word Connect - Word Games Puzzle (Google Play), by Magic Word Games",0,28,https://play.google.com/store/apps/details?id=com.crossword.bible.cookies.find.english
396,"Mobile App: Word Cookies!® (iTunes App Store), by BitMango Corporation",0,6,https://itunes.apple.com/us/app/id1153883316
397,"Mobile App: Word Cross : Best Offline Word Games Free (Google Play), by Brainit Games",0,6,https://play.google.com/store/apps/details?id=cross.word.connect.offline.word.games.wordscapes.puzzle
398,"Mobile App: Word Cross Puzzle: Best Free Offline Word Games (Google Play), by Fantasy Word Games",0,5,https://play.google.com/store/apps/details?id=com.wordscapes.word.cookies.puzzle.wordbrain.collect
399,"Mobile App: Word Find - Word Connect Free Offline Word Games (Google Play), by Fantasy Word Games",0,6,https://play.google.com/store/apps/details?id=best.word.connect.search.free.offline.puzzle.word.games.world
400,"Mobile App: Word Legend Puzzle - Addictive Cross Word Connect (Google Play), by AURORA STUDIOS",0,10,https://play.google.com/store/apps/details?id=com.lydia.wordsgame.word.talent
401,"Mobile App: Word Nature (Google Play), by LazyDog Game",0,6,https://play.google.com/store/apps/details?id=com.hiplay.word.games.wordscapes.nature
402,"Mobile App: Word Search (Google Play), by Melimots",0,6,https://play.google.com/store/apps/details?id=com.melimots.WordSearch
403,"Mobile App: Wynk Music - Songs & Downloads (iTunes App Store), by Bharti Airtel Limited",0,8,https://itunes.apple.com/us/app/id845083955
404,"Mobile App: XOS Launcher(2020)- Customized,Cool,Stylish (Google Play), by Shalltry Group",0,8,https://play.google.com/store/apps/details?id=com.transsion.XOSLauncher
405,"Mobile App: Zomato - Restaurant Finder and Food Delivery App (Google Play), by Zomato",0,6,https://play.google.com/store/apps/details?id=com.application.zomato
406,"Mobile App: Zoom in Profile Photo HD (Google Play), by Azooz",0,5,https://play.google.com/store/apps/details?id=insta.profile.picture.ma
407,"Mobile App: hi5 - meet, chat & flirt (Google Play), by Ifwe Inc.",0,9,https://play.google.com/store/apps/details?id=com.hi5.app
408,"Mobile App: ibis Paint X (iTunes App Store), by ibis inc.",0,11,https://itunes.apple.com/us/app/id450722833
409,"Mobile App: myMail – E-mail for Hotmail, Gmail, AOL & Outlook (Google Play), by My.com B.V.",0,5,https://play.google.com/store/apps/details?id=com.my.mail
410,"Mobile App: जादू सीखे - Magic Tricks Hindi बड़ी सोच का बड़ा जादू (Google Play), by Bromium Developers",0,9,https://play.google.com/store/apps/details?id=com.lithiumdevcom.jaadukare
411,"Mobile App: ▻ Solitaire (iTunes App Store), by PeopleFun CG, LLC",0,6,https://itunes.apple.com/us/app/id500963785
412,"Mobile App: ▻Sudoku (iTunes App Store), by PeopleFun CG, LLC",0,20,https://itunes.apple.com/us/app/id366247306
413,"Mobile App: 👼Glitter Neon Angel Wings Photo Effects Editor👼 (Google Play), by Minjon",0,5,https://play.google.com/store/apps/details?id=com.Minjon.Glitter.Neon.Angel.Wings
414,amarmatka.com,0,7,http://amarmatka.com
415,amarujala.com,0,47,http://amarujala.com
416,articlesvally.com,0,20,http://articlesvally.com
417,beachraider.com,0,6,http://beachraider.com
418,bhaskar.com,0,7,http://bhaskar.com
419,birthdaycake24.com,0,5,http://birthdaycake24.com
420,bollywoodshaadis.com,0,6,http://bollywoodshaadis.com
421,buddymeter.com,0,5,http://buddymeter.com
422,cinemapettai.com,0,5,http://cinemapettai.com
423,dailyforest.com,0,8,http://dailyforest.com
424,dareforyou.me,0,5,http://dareforyou.me
425,deviltechz.com,0,5,http://deviltechz.com
426,digitalbots.ai,0,9,http://digitalbots.ai
427,dinamalar.com,0,8,http://dinamalar.com
428,dudequiz.com,0,11,http://dudequiz.com
429,freebillionairebooks.net,0,8,http://freebillionairebooks.net
430,friendsquiz.site,0,9,http://friendsquiz.site
431,gloriousa.com,0,5,http://gloriousa.com
432,hinkhoj.com,0,5,http://hinkhoj.com
433,indiaspeaks.news,0,10,http://indiaspeaks.news
434,indiatoday.in,0,15,http://indiatoday.in
435,jagran.com,0,5,http://jagran.com
436,jansatta.com,0,18,http://jansatta.com
437,journalistate.com,0,7,http://journalistate.com
438,loksatta.com,0,6,http://loksatta.com
439,ludigames.com,0,7,http://ludigames.com
440,manoramaonline.com,0,12,http://manoramaonline.com
441,mingle2.com,0,5,http://mingle2.com
442,mobileapp::10002-ca-app-pub-1309517987275811,0,7, --
443,mobileapp::10002-ca-app-pub-5192271941401916,0,6, --
444,mobileapp::10002-ca-app-pub-5522781922210310,0,11, --
445,mobileapp::10002-ca-app-pub-7254891749191868,0,5, --
446,mobileapp::2-com.android.providers.downloads.ui,0,12,https://play.google.com/store/apps/details?id=com.android.providers.downloads.ui
447,mobileapp::2-com.android.thememanager,0,48,https://play.google.com/store/apps/details?id=com.android.thememanager
448,mobileapp::2-com.feiji.ad.project,0,7,https://play.google.com/store/apps/details?id=com.feiji.ad.project
449,mobileapp::2-com.hippogames.ludosaga.mi,0,18,https://play.google.com/store/apps/details?id=com.hippogames.ludosaga.mi
450,mobileapp::2-com.patoplayer.patoplayer,0,6,https://play.google.com/store/apps/details?id=com.patoplayer.patoplayer
451,mobileapp::2-com.yudselksdg.asdew,0,6,https://play.google.com/store/apps/details?id=com.yudselksdg.asdew
452,mobileapp::2-tennyaoanlight.light.kaka,0,6,https://play.google.com/store/apps/details?id=tennyaoanlight.light.kaka
453,mtlnovel.com,0,6,http://mtlnovel.com
454,news18.com,0,6,http://news18.com
455,novelhall.com,0,21,http://novelhall.com
456,onlinesattaking.in,0,13,http://onlinesattaking.in
457,oqueachamdevoce.com,0,7,http://oqueachamdevoce.com
458,prabhatkhabar.com,0,10,http://prabhatkhabar.com
459,relrules.com,0,6,http://relrules.com
460,rsgio24.com,0,7,http://rsgio24.com
461,sarkariresult.com,0,6,http://sarkariresult.com
462,satta-kingz.in,0,11,http://satta-kingz.in
463,superfastking.com,0,5,http://superfastking.com
464,swagvideostatus.com,0,6,http://swagvideostatus.com
465,twentytwowords.com,0,9,http://twentytwowords.com
466,wakamics.com,0,8,http://wakamics.com
467,westbengal24x7.com,0,5,http://westbengal24x7.com
468,youtube.com,0,21,http://youtube.com
